,text,rhyme_scheme_siamese,difference_siamese,prob_rhyme
3835,"['wunderding brauchet der zeichen saget der mann', 'und propheten die wollen geprüfet erst sein', 'so zu lügen das stehet euch wahrlich nicht fein', 'denn ich diente euch gern nicht führt ich euch an', 'doch das weiblein ihm sagt ich gebe ein zeichen euch gern', 'fahret nur rasch zu dem ersten bauer dort fern']","['a', 'b', 'b', 'a', 'c', 'c']","[[array([0.2317136], dtype=float32)], [array([0.14546704], dtype=float32)], [array([0.04054821], dtype=float32)]]",0.5
3836,"['sicher ihr denkt der lebe noch frisch so wie ihr', 'denn er hält noch die zügel der pferde so fest', 'gott schläft nimmer wir sind auf erden nur gäst', 'jener schläft und erwachet nimmermehr hier', 'sehet nur zu ich stehe am schmerzlichen ziel', 'hier am galgen da hänget mein süßer gespiel']","['a', 'b', 'b', 'a', 'c', 'c']","[[array([0.14910972], dtype=float32)], [array([0.4789464], dtype=float32)], [array([0.06997561], dtype=float32)]]",0.5
3837,"['also das weiblein entspringt dem wagen des manns', 'und er jagt daß die funken hell stieben vom huf', 'hin zum ersten mit fluchendem gellenden ruf', 'bruder wach auf du fährst an den galgen an hans', 'doch den ersten erweckt nicht der ruf nicht der knall', 'und sein wagen erkracht schwankt über im fall']","['a', 'b', 'b', 'a', 'c', 'c']","[[array([0.00807273], dtype=float32)], [array([0.5097186], dtype=float32)], [array([0.05849701], dtype=float32)]]",0.5
3838,"['nicht erwachet der bauer was jener auch treibt', 'rüttelt ihn schüttelt ihn spritzet mit wasser ihn an', 'nicht erwachet der leise noch atmende mann', 'sondern erstarrt und erkaltet so kräftig er reibt', 'und der letzte erzählt nun was ihm dies weiblein gesagt', 'keiner nach ihr hat umzusehen gewagt']","['a', 'b', 'b', 'a', 'c', 'c']","[[array([0.03126287], dtype=float32), array([0.48276347], dtype=float32), array([0.4651844], dtype=float32)], [array([0.526664], dtype=float32)], [array([0.07938111], dtype=float32)], [array([0.23767626], dtype=float32)], [array([0.01008672], dtype=float32)]]",0.5
3839,"['zum raubschloß geht der wolken lauf', 'wie flücht ger heere troß', 'es schlägt der sturm die fenster auf', 'und weckt den herrn vom schloß', 'er träumte noch vom fest der nacht', 'ein traum scheint jetzt der tag', 'er sieht was schon der sturm vollbracht', 'denkt was er noch vermag', 'der schön verzierte giebel wankt', 'die tanne stützt sich dran', 'auf der so manche flagge schwankt', 'die er im kampf gewann']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd', 'e', 'f', 'e', 'a']","[[array([0.11377406], dtype=float32)], [array([0.050897], dtype=float32)], [array([0.02744168], dtype=float32)], [array([0.07066572], dtype=float32)], [array([0.20353067], dtype=float32)]]",0.5
3840,"['der wasservogel flieht zum land', 'und jammernd es umzieht', 'die see braust übern ufersand', 'und scheu zurück entflieht', 'am himmel steht bald schwarze nacht', 'bald grelles tageslicht', 'der sturm bekämpft der erde pracht', 'was sich nicht beugt das bricht', 'ein wolkenadler deckt die welt', 'wie ein gewölbe zu', 'sein flügelschlag die meere schwellt', 'und läßt kein blatt in ruh']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd', 'e', 'f', 'e', 'g']","[[array([0.20687026], dtype=float32)], [array([0.08289587], dtype=float32)], [array([0.4648794], dtype=float32)], [array([0.19505411], dtype=float32)], [array([0.1412124], dtype=float32)]]",0.5833333333333334
3841,"['umschauend tritt der herr vors tor', 'sieht da sein pflegekind', 'das in gedanken sich verlor', 'es scheint vom weinen blind', 'er spricht kein brunnen sich ergießt', 'du ringst ein leintuch aus', 'wer ist es den dein blick begrüßt', 'wem bandest du den strauß', 'was wandelt für ein mißgeschick', 'durch deinen trauerblick', 'sonst rühmtest du des fischers glück', 'im fang bei sturmes tück']","['a', 'b', 'a', 'b', 'c', 'd', 'e', 'd', 'f', 'f', 'g', 'g']","[[array([0.14134878], dtype=float32)], [array([0.29824394], dtype=float32)], [array([0.05471331], dtype=float32)], [array([0.06910157], dtype=float32)], [array([0.12624931], dtype=float32)], [array([0.06135422], dtype=float32)]]",0.5833333333333334
3842,"['sie spricht lief auch der brunnen ab', 'dies tränenmeer bleibt mir', 'drin wasch ich für mein nahes grab', 'die leinentücher hier', 'du nahmst mich milde in dein haus', 'mich armes fischerskind', 'nun bring ich dir hinein den graus', 'wie dieser kalte wind', 'hör beide söhne plagten mich', 'mit liebsgesang bei nacht', 'schier hätten sie mit messern sich', 'hier morgens umgebracht']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd', 'e', 'f', 'e', 'f']","[[array([0.49550724], dtype=float32), array([0.4937833], dtype=float32), array([0.50416124], dtype=float32), array([0.8243232], dtype=float32), array([0.906603], dtype=float32), array([0.02596384], dtype=float32)], [array([0.6496284], dtype=float32), array([0.4648794], dtype=float32), array([0.44785768], dtype=float32), array([1.3314776], dtype=float32), array([0.25520372], dtype=float32), array([1.1949873], dtype=float32)], [array([0.35660684], dtype=float32)]]",0.5
3843,"['mich forderten sie zu der eh', 'einander auf den speer', 'da schickte ich sie auf die see', 'wer da der erste wär', 'das sei bei einer fischerin', 'der höchsten ehre ziel', 'sie folgten meinem eigensinn', 'und rüsteten das spiel', 'sie fuhren in den schiffen aus', 'zur wette segeln sie', 'dem sieger soll ich herz und strauß', 'dann geben für die müh']","['a', 'b', 'c', 'b', 'd', 'a', 'e', 'a', 'b', 'c', 'b', 'a']","[[array([0.03773952], dtype=float32)], [array([0.24279958], dtype=float32)], [array([0.01527238], dtype=float32)], [array([0.06473583], dtype=float32)], [array([0.02976853], dtype=float32)], [array([0.09463614], dtype=float32)]]",0.4166666666666667
3844,"['der alte herr in eifer spricht', 'du bist ein töricht kind', 'zur ehe nehmen sie dich nicht', 'verführen dich zur sünd', 'du weißt ein streng gesetz hier trennt', 'den freien von der magd', 'ihr ehlich kind das er erkennt', 'doch nicht zu erben wagt', 'vergiß die lust das eitle wort', 'bleib fromm in meiner hut', 'zum krieg send ich die söhne fort', 'sie tun zu haus nicht gut']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd', 'e', 'f', 'e', 'f']","[[array([0.13940692], dtype=float32)], [array([0.03512353], dtype=float32)], [array([0.32738066], dtype=float32)], [array([0.08060318], dtype=float32)], [array([0.31069523], dtype=float32)]]",0.5
3845,"['ach herr wer denkt so weit hinaus', 'wenn hier so nahes leid', 'die söhne meid ich und das haus', 'ich schwör s mit heil gem eid', 'ich dacht der söhne hohe ehr', 'ich zieh sie nicht herab', 'und wurd es mir auch noch so schwer', 'ich nahm den wanderstab', 'eh sie die lange fahrt vollbracht', 'konnt ich ins kloster fliehn', 'dies hatt ich klüglich mir erdacht', 'umsonst war mein bemühn']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'e', 'f', 'g', 'f', 'g']","[[array([0.3040148], dtype=float32), array([0.25170672], dtype=float32), array([0.06206733], dtype=float32)], [array([0.14728284], dtype=float32), array([0.14774758], dtype=float32), array([0.11466235], dtype=float32)], [array([0.30746424], dtype=float32)], [array([0.04609728], dtype=float32)], [array([0.00268513], dtype=float32)]]",0.5833333333333334
3846,"['der wind hat erst mit grimmer list', 'sie günstig angeweht', 'jetzt seine eile keiner mißt', 'der atem mir vergeht', 'ich habe hier umsonst gewinkt', 'sie ziehn kein segel ein', 'und wenn der liebste mir ertrinkt', 'ich mich zu tode wein', 'noch leben sie sind kühn bemüht', 'an ihrer schiffe bord', 'wenn ihnen unglück jetzt geschieht', 'so ist es doch kein mord']","['a', 'b', 'c', 'b', 'd', 'e', 'd', 'e', 'c', 'a', 'b', 'a']","[[array([0.10574746], dtype=float32)], [array([0.19460917], dtype=float32)], [array([0.2787851], dtype=float32)], [array([0.04864538], dtype=float32)], [array([0.11044776], dtype=float32)], [array([0.1337403], dtype=float32)]]",0.4166666666666667
3847,"['der herr sieht durch die hohle hand', 'sieht beide schiffe ziehn', 'als ob s ein schaum am wellenrand', 'als ob zwei fischer kühn', 'in sturmesheul n in well ngeschwätz', 'erschrockne fisch belauscht', 'und drängen sie ins todesnetz', 'das zwischen ihnen rauscht', 'zwei segel jeder hat gesetzt', 'als wär der wind zu schwach', 'mit schaufeln jeder sie durchnetzt', 'und keiner bleibet nach']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd', 'e', 'f', 'e', 'f']","[[array([0.0934698], dtype=float32)], [array([0.02917433], dtype=float32)], [array([0.48242104], dtype=float32), array([0.81969655], dtype=float32), array([0.72047216], dtype=float32), array([0.43616688], dtype=float32), array([0.48729634], dtype=float32), array([0.03126287], dtype=float32)], [array([0.49303693], dtype=float32)], [array([0.00121701], dtype=float32)]]",0.5
3848,"['der alte sagt ich zürn dir nicht', 'du hast s nicht bös gemeint', 'ich zürne deinem angesicht', 'weil es so vornehm scheint', 'ich zürne mir ich zog sie auf', 'zum spiel mit waffenehr', 'das sollte flügeln ihren lauf', 'auf wildem todesmeer', 'mir schallen ihre stimmen jetzt', 'im sturm zum letztenmal', 'der mond am meer die sichel wetzt', 'beim flücht gen sonnenstrahl']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd', 'e', 'c', 'e', 'c']","[[array([0.00375634], dtype=float32)], [array([0.06940693], dtype=float32)], [array([0.03008276], dtype=float32)], [array([0.03126287], dtype=float32)], [array([0.03143495], dtype=float32)], [array([0.11659706], dtype=float32)]]",0.4166666666666667
3849,"['jetzt hört er seiner söhne wort', 'zerrissen bringt s der wind', 'es klingt als ob sie nah dem ort', 'obgleich sie fern noch sind', 'der ältre spricht der sturm meint s schlecht', 'gleich ist der schiffe lauf', 'laß mir die magd ich geb mein recht', 'als erstgeborner auf', 'der jüngre ruft das wär mir schand', 'wenn ich dein gut dir nähm', 'es ist die magd in meiner hand', 'wenn ich die wellen zähm']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd', 'e', 'f', 'e', 'f']","[[array([0.45268244], dtype=float32)], [array([0.03129691], dtype=float32)], [array([0.28511894], dtype=float32)], [array([0.01669228], dtype=float32)], [array([0.13155472], dtype=float32)], [array([0.0556826], dtype=float32)]]",0.5
3850,"['die wellen sind mir untertan', 'ruft jener sie ist mein', 'erweitern wir der wette bahn', 'der himmel fällt nicht ein', 'und stieg die see auch himmelan', 'die uns zur hölle senkt', 'so ist doch ehrlos ist kein mann', 'der hin zum lande lenkt', 'eh nicht der sieg hat hand und mund', 'für einen frei gemacht', 'legt mich der sturm jetzt in den grund', 'dich stört ein geist der nacht']","['a', 'b', 'c', 'b', 'a', 'd', 'c', 'd', 'e', 'f', 'e', 'f']","[[array([0.07032841], dtype=float32)], [array([0.07880205], dtype=float32)], [array([0.06491524], dtype=float32)], [array([0.03831178], dtype=float32)], [array([0.14989245], dtype=float32)]]",0.5
3851,"['der vater ruft hört meinen fluch', 'kommt ihr nicht gleich ans land', 'fort trägt der wind im adlerflug', 'das wort wie einen brand', 'doch seine söhne hören nicht', 'wie er mit schwacher stimm', 'des himmels höchstes strafgericht', 'beschwört im vatergrimm', 'der wolken schwarz gewölbe bebt', 'viel hagel fällt herab', 'die welle die das schiff jetzt hebt', 'gräbt unter ihr ein grab']","['a', 'b', 'c', 'b', 'd', 'e', 'd', 'e', 'f', 'g', 'f', 'g']","[[array([0.01426631], dtype=float32)], [array([0.14437538], dtype=float32), array([0.13526046], dtype=float32), array([0.12384796], dtype=float32), array([0.22521424], dtype=float32), array([0.17509079], dtype=float32), array([0.01181155], dtype=float32)], [array([0.05405658], dtype=float32)], [array([0.02020061], dtype=float32)], [array([0.24602884], dtype=float32)]]",0.5833333333333334
3852,"['die welle steigt wie eine wand', 'vom fluch aus vatermund', 'der ältre stürzt vom schiffesrand', 'das schiff sinkt auf den grund', 'ganz leise fragt der alte mann', 'o sag mir liebes kind', 'mein schwaches aug sich täuschen kann', 'ein schiff nur steht im wind', 'die magd seufzt tief es sank verschwand', 'als wär s nie auf der welt', 'und bald verkehrt im ufersand', 'sich wie die muschel stellt']","['a', 'b', 'c', 'b', 'd', 'b', 'd', 'b', 'a', 'e', 'c', 'e']","[[array([0.35842282], dtype=float32)], [array([0.11006469], dtype=float32), array([1.2256098], dtype=float32), array([0.41830963], dtype=float32), array([1.1144565], dtype=float32), array([0.46530145], dtype=float32), array([0.5266997], dtype=float32)], [array([0.07877856], dtype=float32)], [array([0.02434951], dtype=float32)]]",0.4166666666666667
3853,"['der bruder denkt er sei voraus', 'weil er allein im wind', 'hört ihr er fordert jetzt den strauß', 'zu seinem angebind', 'den bunten strauß ich werf ihn hin', 'er sink zum grund der see', 'den ich als sieger trug im sinn', 'da drunten schmück zur eh', 'verein dich seufzer meiner brust', 'mit seinem todeshauch', 'und stürz des siegers segellust', 'versenk ins meer ihn auch']","['a', 'b', 'a', 'b', 'b', 'c', 'b', 'd', 'e', 'f', 'e', 'f']","[[array([0.03721696], dtype=float32)], [array([0.41922116], dtype=float32)], [array([0.03678405], dtype=float32)], [array([0.07468987], dtype=float32)], [array([0.03126287], dtype=float32)]]",0.5
3854,"['es öffnet mir sein tod den mund', 'er schloß den seinen zu', 'nie ward ihm meine liebe kund', 'ach gäb sie ihm jetzt ruh', 'ja nun wird alles ihm bewußt', 'wie ich an ihn gedacht', 'wie ich so oft mit sel ger lust', 'den becher ihm gebracht', 'und wie ich ihm den sieg erfleht', 'in dieser wettfahrt lauf', 'der sturm hat mein gebet verweht', 'den fluch bewahrt er auf']","['a', 'b', 'a', 'c', 'd', 'e', 'd', 'e', 'f', 'g', 'f', 'g']","[[array([0.24256629], dtype=float32), array([0.03855205], dtype=float32), array([0.29552746], dtype=float32)], [array([0.37670207], dtype=float32), array([0.00996536], dtype=float32), array([0.36928493], dtype=float32)], [array([0.15339231], dtype=float32)], [array([0.13786101], dtype=float32)], [array([0.03126287], dtype=float32)]]",0.5833333333333334
3855,"['der alte ruft die dienerschaft', 'daß schnell ein schiff bemannt', 'sie ruhn vom fest in schlafes haft', 'kein diener kommt gerannt', 'da stößt die schöne fischerin', 'ein segelboot ins meer', 'sie fährt den alten herrn darin', 'die brandung rollt so schwer', 'doch wohlbekannt mit dem geschäft', 'sie hält den richt gen lauf', 'die segel die all eingerafft', 'spannt schnell der alte auf']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd', 'a', 'e', 'b', 'e']","[[array([0.27381408], dtype=float32)], [array([0.03328252], dtype=float32)], [array([0.15581757], dtype=float32)], [array([0.21384048], dtype=float32)], [array([0.08319622], dtype=float32)], [array([0.12354696], dtype=float32)]]",0.4166666666666667
3856,"['dem land hat sich der sohn genaht', 'weil er sich sieger meint', 'doch neue täuschung ihn umfaht', 'als dieses schiff erscheint', 'er glaubt der ältre bruder sei', 'zum wettlauf neu bemüht', 'er höret nicht des vaters schrei', 'sein schiff in segeln blüht', 'so treibt die wettfahrt beide fort', 'der vater möcht ihm nahn', 'daß er nur hör sein trauerwort', 'und wende heim den kahn']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd', 'e', 'f', 'e', 'f']","[[array([0.17487162], dtype=float32)], [array([0.01576841], dtype=float32), array([0.01570493], dtype=float32), array([0.30504334], dtype=float32), array([0.01392215], dtype=float32), array([0.29410046], dtype=float32), array([0.29662013], dtype=float32)], [array([0.30940574], dtype=float32)], [array([0.07604486], dtype=float32)]]",0.5
3857,"['doch eh das wort noch ist gesagt', 'eh ihn der sohn erkannt', 'ein stoßwind sie zusammenjagt', 'zum abgrund beide bannt', 'auch sinkt die schöne fischerin', 'doch hebt sie wellenhand', 'noch lebend an das ufer hin', 'sie ist dem meer verwandt', 'geboren war sie auf der see', 'erzogen an dem strand', 'mit ihrer schönheit ihrem weh', 'ist jede well bekannt']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'b', 'e', 'd', 'f', 'b']","[[array([0.06397712], dtype=float32)], [array([0.10309196], dtype=float32)], [array([0.13095087], dtype=float32)], [array([0.03056866], dtype=float32)], [array([0.04990345], dtype=float32)], [array([0.11888677], dtype=float32)]]",0.5
3858,"['kaum ist sie an dem strand erwacht', 'so kommt der diener schar', 'und denkt daß sie nach froher nacht', 'hier sanft entschlummert war', 'da füllt ihr klagelied die luft', 'der sturm hat ausgebraust', 'das meer ist eurer herren gruft', 'im schlosse keiner haust', 'doch wartet kurze zeit am strand', 'seht meinen traum erfüllt', 'das meer wirft dreie hand in hand', 'ans land und ist gestillt']","['a', 'b', 'a', 'b', 'c', 'd', 'c', 'd', 'e', 'f', 'e', 'f']","[[array([0.01606542], dtype=float32)], [array([0.0398466], dtype=float32)], [array([0.04192007], dtype=float32)], [array([0.14173788], dtype=float32)], [array([0.24457592], dtype=float32)], [array([0.02095085], dtype=float32)]]",0.5
