LLM,id,text,close_text,semantic_dist
GPT2,508,"Wer bist du , du Gespiel der Nacht ?","Wen hätt' ich sonst, wann überlange Nächte",3.8176591396331787
GPT2,508,Des jungen Weltgeists Sängerknaben,Unsrer jungen Schar,4.804439544677734
GPT2,508,"Der Dichter o , das ist ein Kuß",Den Dichter sei Lähm hier un Treim.,6.0682244300842285
GPT3,509,Das Leben ist ein großes wunder,Darf bei des Lebens vollstem Segen,4.960041046142578
GPT3,509,Ein Wunder ist es doch und mehr .,War gleich ein neues Wunder da:,4.882220268249512
GPT3,509,Denn wenn es nur nichts anders were,"Und wenn ich sonst nichts von Belang mehr täte,",4.821614742279053
GPT3,509,"Kein licht und keine Sterne mehr ,","Kein Sternlein mehr zu sehn,",4.557655334472656
GPT3,509,Kein weiter Mensch und keine sorge,Ohne viel Bedenken.,4.352961540222168
GPT3,509,Kein Regenbogen nach dem strze,"Die nicht gebebt vorm Gewitterkrachen,",5.238301753997803
GPT3,509,Kein einzig blümchen mehr auf lager,Blühn nirgends mehr.,4.140662670135498
GPT3,509,Und doch ist alles anders hier,"Weil's aber doch nicht anders ist,",4.29459285736084
GPT3,509,Ein Lebenswunder unbegreiflich,Wenngleich ein solches Wunder dir,4.971899032592773
GPT3,509,"Das ist die Macht der Liebe , ja","Noch auch den Schwung, die Macht der Liebe,",3.608792543411255
GPT3,509,Sie gab uns alles was wir tragen,"Die alles selig trägt,",5.821609020233154
GPT3,509,In ihr sind wir zu hause hier,"Und wie wir sannen, was uns leicht ergetze,",3.4446420669555664
GPT3,509,Ob wir es glauben wollen oder nicht,"Doch, wer glaubt,",5.55767297744751
GPT3,509,Sie ist die Macht die uns beherrscht,Denn über uns ist ihnen Macht verliehen.,4.766630172729492
GPT3,509,Ein Lebenswunder unbegreiflich,Wenngleich ein solches Wunder dir,4.971899032592773
GPT2,510,"den Toten gab , die immer kinder weiter","Der die Todten mehr,",4.401577472686768
GPT2,510,Der sie als Führer durch die Gruft getragen,Er führet an die Reinen;,5.137867450714111
GPT2,510,"Als wär Er ihnen auch zur Stell gehangen ,","Na, er mochte wohl noch nich gans feste stehn",4.451874256134033
GPT2,510,Doch ihre letzte Ruhe wurde ihnen,"Und als sich ihr Leben zum letzten ermannt,",5.115038871765137
GPT2,510,"Der rechte Weg gezeigt , auf dem sie allein",Auf eignem Pfade frei nun finden hieß –,5.697628974914551
GPT2,510,Sie sollten längst ihr Sterblichsein veralten,Dem stell' ich aft dö längste Zeit,5.249876499176025
GPT2,510,"Als ich dich lange scherzend näher kannte ,","Hab' ich lustig erkoren,",5.317121982574463
GPT2,510,"Ich wußte , du ich glaube hundert tausend",Ich Sie hunderttausend Mark!,4.651268005371094
GPT2-large,511,"Ja , so will ich mein Wissen geben ,","Und lehre mich ein Mittel, wie mein Wissen",4.630856990814209
GPT2-large,511,Wenn dus mit eignen Händen greifest,"Wenn vor die Hand es dir käme,",4.083909034729004
GPT2-large,511,Und dies ist mir mein letzter Wille,"Den letzten Wunsch, der mein:",4.427203178405762
GPT2-large,511,"Ich geb dir nichts als meinen Zehnten ,","Du machst es dir bequemer, wenn du mir zehn noch schenkst.",6.1809587478637695
GPT2-large,511,Ein Viertel zwar von deinem Eide,"Wo's z' schaun gibt, mit hinnähma.",4.9344401359558105
GPT2-large,511,Für dich sogar auf meine Leiche .,ich an den Leib bin geklebt?,5.772392749786377
GPT2-large,511,"Sie schallen wieder auf zum Morgen ,","Drauf, als der Morgen bricht hervor,",4.975222587585449
GPT2-large,511,"Es geht kein Tag zu End , es kreisen","Kein Ende daran, sie umwindet",4.903597354888916
GPT2-large,511,Die Sterne wieder um die Erde .,Belauschten jetzt die Sterne,5.183088302612305
GPT2-large,511,"Es dreht sich weiter Tag um Tage ,",Abwechselnd zu kommen Tag um Tag:,4.713718414306641
GPT3,512,"Es ist , als lebte man in einem wesen","Als wär's nie auf der Welt,",5.885079860687256
GPT3,512,Ach ! wenn man nur nicht an sie denken konnte,"Ei nun! Man hatte nicht bedacht,",4.929791450500488
GPT3,512,Wenn man sie darum nur vergessen könnte !,"Wenn du mich auch schon vergessen,",3.732510805130005
GPT3,512,Dass man fortan in Frieden leben konnte !,"So laß uns denn im Frieden leben,",3.0351572036743164
GPT3,512,Wenn man sie darum nur vergessen konnte,"Wenn du mich auch schon vergessen,",3.5974717140197754
GPT3,512,Dass man fortan in Frieden leben sollte,"So laß uns denn im Frieden leben,",3.7808022499084473
GPT3,512,Dass man fortan in Frieden leben konnte !,"So laß uns denn im Frieden leben,",3.0351572036743164
GPT3,512,Wenn man sie darum nur vergessen könnte !,"Wenn du mich auch schon vergessen,",3.732510805130005
GPT3,512,Dass man fortan in Frieden leben sollte,"So laß uns denn im Frieden leben,",3.7808022499084473
GPT3,512,Dass man fortan in Frieden leben konnte !,"So laß uns denn im Frieden leben,",3.0351572036743164
GPT2-large,513,"Und hat der Geist aus diesem Grund sich , ganz","Und der fesselfreie Geist,",3.821061134338379
GPT2-large,513,vom innern Menschen ewig und unvergänglich ?,Ewig ertönen?,3.887011766433716
GPT2-large,513,"Vermag er es , auf seinem Scheitel oben","Und ob von oben auch gehemmt,",4.67751932144165
GPT2-large,513,Ein eine einzig Mal mit Gott zu rechten ?,"»Seid ihr gerechter denn als Gott? Als Er,",4.04020357131958
GPT2-large,513,Wie er auf seinem Scheitel nach oben blickt,"Der Mensch blickt hin nach oben,",3.7358956336975098
GPT2-large,513,"Ein eine einzig Mal , in dem er mit des","Einst, als ihm die Verlassenheit",5.353350639343262
GPT2-large,513,Ein einzig Mal von seinem Gott es weiß,"Wo die Ahnung allein, das Göttliche nur",4.267777442932129
GPT2-large,513,"Und dieser erste Blick , wo ist der zweite ,","Auch wird ein zweites, das",5.271955490112305
GPT2-large,513,Der ihm das alles wieder bringt dazu,Zu ihm geht alles wieder:,2.91809344291687
GPT2-large,513,Er sieht sich blind und wie vom Blitz zertrümmert,Und wie der Blitz ein Blinken –,4.903242588043213
GPT2-large,514,Wenn auch der Menschengeist sich selbst befreit,"Jeden Geist, der frei ist, an sich zieht,",4.705643177032471
GPT2-large,514,Wer kann und will die kalten Massen füllen,"Aber kann die kalten, engen",5.604516506195068
GPT2-large,514,"Es herrscht kein Lehrer , keine Polizei ,",als das der Lehrer bei.,6.208272933959961
GPT2-large,514,Das gute Volk gehorcht dem eignen Willen,"Hier schafft in gutem Willen,",6.111710548400879
GPT2-large,514,Und jeder denkt und lenkt in eignem ma,So denkt: es ist hienieden,6.0239996910095215
GPT2-large,514,Und alle folgen ihres eignen seelen,Und jeder hielt sich angeführt.,5.549369812011719
GPT2-large,514,"Das ist der große Geist , den keiner je","Erhabener, den Keines Geist begreift,",4.915175914764404
GPT2-large,514,Im Volksstande sah Die großen Seelen,"Große Seelen, Völkerhirten,",4.629929542541504
GPT2-large,514,"Sind wie die Sterne , denen wir den Glanz","Damit auch wir, was auf den Sternen wandelt,",4.218743801116943
GPT2-large,514,Der ganzen Welt zugleich zu eigen heben,Und die Welt im Auferstehungsgesang,4.9484992027282715
GPT2-large,514,In vielen großen Taten auf erstehn !,Von hundert Chören,4.620921611785889
GPT2-large,514,"Das ist der große Geist , dem unser Leben","Lebendig ward uns der neue Geist,",5.286452293395996
GPT2-large,514,In hundert Heldentaten schon geweiht .,Hier hundert zu erbeuten. –,5.232055187225342
GPT2-large,514,Ihr alle großen Geister allerlande,"Zu dir wallfahrten groß' und kleine Geister,",4.6849541664123535
GPT2-large,515,Die Menschen alle aber sich selbst entfallen,"Doch alle verwehn und verrinnen ja nicht,",4.989252090454102
GPT2-large,515,Die ganze Schöpfung schien in ihrem leben,Des Weibes ganzes Sein und Leben,5.485749244689941
GPT2-large,515,"Kein Hoffnungsstrahl , kein Halt im Erdenleben ,",Und keine Hoffnung gekannt.,4.756219387054443
GPT2-large,515,"Sie mußten sich ihr Schicksal selbst erfüllen ,","Erfüllend selbst, was selbst sie ihm gewünscht.",5.953474998474121
GPT2-large,515,Sie hatten sonst nichts als sich selbst zu warten,Endlos aber lag ein Warten,5.298576354980469
GPT2-large,515,Doch alles Lebens Wesen ward zur menge,"Und was hab'n s' alles ausstehn müssen,",4.525450229644775
GPT2-large,515,Sie wußten nichts vom Dasein an der Erde,Dem Himmel lebten und der Erd' vergaßen!,4.804051876068115
GPT2-large,515,"Sie immer wußten nur zu sein , zu werden","Was man einst war, kann man nicht sein,",6.447598934173584
GPT2-large,515,"Und wurden dennoch , um zu sein , geschaffen .","Als mancher Lehrling, der auch noch so sehr",6.19217586517334
GPT2-large,515,Der junge Mensch an seiner Seele Schwelle,Auf daß ihm der Seelentöter,5.3443074226379395
GPT2-large,516,Mit Gott hat sie nichts Auch nicht mit den sachen,"Wo die Ahnung allein, das Göttliche nur",4.916352272033691
GPT2-large,516,"Wer einer sich dem Brote will entschlagen ,",Wer ihm von seinem Brote das dürft'ge Stück gereicht;,4.272756099700928
GPT2-large,516,"Muß beten , essen , trinken , seine schulden","Fideln und Trinken,",5.701865196228027
GPT2-large,516,"Ich will euch alle beide gar nicht schelten ,",Ich wollt dich nicht betrüben.,4.302499771118164
GPT2-large,516,Doch ihr sollt mich nicht so verdammt verlangen,"Drum muß ich, gewährt Ihr in Güte sie nicht,",3.6208841800689697
GPT2-large,516,Mein Freund der deutsche Mann ist gar ein braver,"Darum muß Germaniens bester Mann,",5.192182540893555
GPT2-large,516,Doch ihr sollt mich nicht so verdammt erheben,Ließ mich das Schicksal nicht ersteigen – –,4.27473258972168
GPT2-large,516,"Ich will euch alle beide gar nicht haben ,",Ich wollt dich nicht betrüben.,5.361472129821777
GPT2-large,516,Doch wenn in einer Stadt der Mann zu eigen,"Dabei in seiner Zeit und Welt,",4.721014022827148
GPT2-large,516,Von diesen deutschen Männern will ich sagen,"Deutsche Biedermänner waren,",3.9486453533172607
GPT2-large,517,"Was sich in deinen Augen lesen ,","Denn was ich dort in deinem Auge las,",4.135505676269531
GPT2-large,517,Das soll mit Worten ich nicht kundtun ;,Das brauch ich nicht erst lang und breit zu sagen.,4.7620530128479
GPT2-large,517,Das soll mein Aug und Herz nicht trüben .,Wird mein Herz doch nicht blaß.,4.719539165496826
GPT2-large,517,Was sich in deinen Augen lesen,"Denn was ich dort in deinem Auge las,",3.9134252071380615
GPT2-large,517,Das soll mit Worten ich nicht kundtun .,Das brauch ich nicht erst lang und breit zu sagen.,4.979352951049805
GPT2-large,517,Das soll mein Aug und Herz nicht trüben .,Wird mein Herz doch nicht blaß.,4.719539165496826
GPT2-large,517,"Ein einzger Trost , den ich dir bitte",zum Trostverlangen du seiest!,3.868642568588257
GPT2-large,517,Sei mir ins Angesicht geschlagen,Ins Angesicht zu speien.,4.208276271820068
GPT2-large,517,Ein einzger Trost will ich dir streuen,Mir Trost zu bringen.,3.592877149581909
GPT2-large,518,Und wie die Jugend sich verjüngen,Uns sel'ger Jugend mahnen.,4.314650058746338
GPT2-large,518,"Du magsts wir fühlen , wie es thut .",Dann fühlst du es wogen und gären!,5.488219261169434
GPT2-large,518,"Wird sich dein holdes Bildnis heben ,","Schon über dir, du Wicht, erhoben?",5.036818981170654
GPT2-large,518,Wirst du darin uns ähnlich sehn .,"Wie? Willst du Eitler dich betrüben,",3.869506597518921
GPT2-large,518,"Das war das alte , große Streben .","Die ein großes Streben schlägt,",5.282681465148926
GPT2-large,518,"Das war des Menschen hohe Kunst ,","Der Prunk der hochstaffierten Kunst,",5.190243721008301
GPT2-large,518,"Sie nur kann uns die Himmelshelle ,",So nur kannst du Himmelsraub,5.354227066040039
GPT2-large,518,Die goldne Kunst der Dichtung weihn .,Hab ich mit dem Goldgeweih;,5.704568386077881
GPT2-large,518,Was soll mit unsrem schönen Leben,"Habt im Leben euch baß gefreut,",3.947594404220581
GPT2-large,518,Es ist ein Theil uns nur bestimmt,"Ist für uns auch mitgetan,",4.066112041473389
GPT2-large,519,Was kann ich außer Gott und Teufel,"Ist verjagt der fremde Teufel,",5.381156921386719
GPT2-large,519,Nichts mehr mit meiner Kette machen ?,Und wie an der Kette die Glieder,4.875896453857422
GPT2-large,519,"Die Kette , sprach der Herr bescheiden ,",Der demütig und bescheiden,6.423795700073242
GPT2-large,519,Die Kette wäre für den Teufel .,Hat unbedingt den Teufel im Leib;,5.816987037658691
GPT2-large,519,"Der Teufel , sprach der kleine Jochen ,",Und der Gesell: »Den Teufel auch!,5.251324653625488
GPT2-large,519,Drum laß nicht bleiben von dem Gute .,Drum laß mich vor den Wehen,5.067564964294434
GPT2-large,519,"Und nahm der Kette ihre Hülle ,",Und wie an der Kette die Glieder,5.302278995513916
GPT2-large,519,Und band sich selber an den Nagel .,und zum Ersticken festgeknebelt,5.72271203994751
GPT2-large,519,"Mein Engel , sprach der kleine Jochen ,","Engelgesichter,",5.5020928382873535
GPT2-large,519,"Der Teufel , sprach der kleine Jochen",Und der Gesell: »Den Teufel auch!,5.193381309509277
GPT2-large,520,Wie ich heute nach der Thür ent,Es thront am Elbestrande,5.268523216247559
GPT2-large,520,"appe , staune ich da zu",Das soll mir Lustgesang,3.8265128135681152
GPT2-large,520,einem Bildchen mit der Hand mir,"Ich auch das Bild von seiner Hand,",4.104901313781738
GPT2-large,520,"Kleingestaltend , klar und ewig lieb ,","Mit Liebesallgewalten,",4.722094535827637
GPT2-large,520,"kleingestaltend , ohne gleichen .","jedwede Wohltat noch so klein,",5.539410591125488
GPT2-large,520,In den Händen halte ichs nicht,"Auch halt' ich's nicht und seh' ich's nicht,",4.459951877593994
GPT2-large,520,"Kleingestaltend , mild und freundlich ,",Ein Häuschen nett und klein;,5.087820053100586
GPT2-large,520,"Kleingestaltend , sanft und leise .",Schleichend und leise,4.650780200958252
GPT2-large,520,Bin ein Kind und lieb und will gern .,Das Kind lieb' ich und kindliches Gefühl;,4.209240913391113
GPT2-large,520,Kleingestaltend mild und freundlich,Ein Häuschen nett und klein;,4.33392333984375
GPT2,521,Hat die Wildnis Das hab ich gestohlen,Da stahl sie ihr den Mieder,4.680552005767822
GPT2,521,"Einst war ich im Tal am stillen Thüren ,","Haben mich so still umflogen,",5.14784049987793
GPT2,521,Da hat mutger Augen lichter gangen,"Die gluhen Augen von dem Luchs,",5.293851375579834
GPT2,521,Als ich wieder lebte nach dem einen Tanz,"Und als es ging zum Tanze,",4.982769012451172
GPT2,521,"Mit dem hellen kalten , festen Blick auf","Und in den starren Blick gesehn,",4.763912677764893
GPT2,521,"Waldwärts ihren Blick gen Erde wandte ,","Er kam unweigerlich, den Blick zur Erde,",4.944283962249756
GPT2,521,"Waldwärts wurde Hörnerklang gezischt aus ,","Mit Waldesdickicht wuchernd übersponnen,",4.827023506164551
GPT2,521,"Waldwärts werden Jäger , blinde pferde",Nun schrillt im Walde blinder und ergreister,4.92820930480957
GPT2,521,sichtbar Hier am Waldwärtsschwall vom dach ho,"Hier welket im Wald, verhohlen ganz,",5.869018077850342
GPT2-large,522,Ohne Leben ist kein Ding nichts,Und ohne Tod kein Leben.,4.877927780151367
GPT2-large,522,Ohne Licht kein Ding kein Schein ist,"Hier ist ohn Finsternis kein Licht,",4.287522315979004
GPT2-large,522,Ohne Leben ist kein Leben,Das Leben bodenlos verachtet:,5.023941516876221
GPT2-large,522,Ohne Leben ist kein Tod da .,Und ohne Tod kein Leben.,4.336752891540527
GPT2-large,522,Ohne Licht kein Ding kein Schein ist,"Hier ist ohn Finsternis kein Licht,",4.287522315979004
GPT2-large,522,Ohne Licht kein Ding kein Schein ist,"Hier ist ohn Finsternis kein Licht,",4.287522315979004
GPT2-large,522,"Ohne Licht kein Ding kein Schein ist ,","Hier ist ohn Finsternis kein Licht,",5.008564472198486
GPT2-large,522,"Ohne Licht kein Ding kein Sinn ist ,","Hier ist ohn Finsternis kein Licht,",5.37504243850708
GPT2-large,522,Ohne Leben ist kein Licht da,"Hier ist ohn Finsternis kein Licht,",5.215747356414795
GPT2-large,522,Ohne Licht kein Ding kein Schein ist,"Hier ist ohn Finsternis kein Licht,",4.287522315979004
GPT2-large,522,"Ohne Licht kein Ding kein Schein ist ,","Hier ist ohn Finsternis kein Licht,",5.008564472198486
GPT2-large,522,Ohne Sinn kein Licht kein Sinn ist .,Und das Licht nicht sehn;,5.674476146697998
GPT2-large,522,Ohne Blut kein Blut ist oder so,"Töten, ohne daß des Blutes",4.996219158172607
GPT2-large,522,Ohne Blut kein Blut ist für mich,"Töten, ohne daß des Blutes",5.29348611831665
GPT2-large,523,warum der sah wie er sich vorher fühlte,"Steht der Mensch in der Zeit,",4.713305473327637
GPT2-large,523,"Wohin er gehen möge , wenn er wollte","Stets, wohin er will.",5.2576422691345215
GPT2-large,523,Und wie er wieder hätte kommen wolle,Wenn er doch wieder käme!,3.868969440460205
GPT2-large,523,Was hilft Was hilft das nun in diesem Falle .,"Hilft dir es etwas, wenn von dir",4.6197004318237305
GPT2-large,523,Was weiter soll das helfen wenn wir wollen,"Hilft dir es etwas, wenn von dir",3.795619249343872
GPT2-large,523,"Nicht Uns , denn der ist in das Loch gefallen","Und wann er erst zu Loche saß,",5.244185447692871
GPT2-large,523,Aus dem er war hinaus geworfen haben,"Der sei gestoßen aus dem Heiligthum,",4.587970733642578
GPT2-large,523,Aus dem er kam Das ist der Sinn von Leben,Woher er denn das Leben hätt'?,5.12659215927124
GPT2-large,523,Und so wirds immerwährend immer lauten,Doch solche gibt es ja immer wieder,3.642138719558716
GPT2-large,523,Ich andre kann dem Leben wohl verleiden,Da könnt' es mir gar übel gehen;,3.676173686981201
GPT3,524,Es ist die höchste Lust am suchen,Die mir die Lust vergällt.«,3.924647569656372
GPT3,524,"Das höchste , was der Geist gewährt",Vor des Geistes Vollerglühen,4.898097515106201
GPT3,524,Denn alles andre ist ihm Gleichen,Und alles ist ihm einerlei.,3.78934645652771
GPT3,524,"Und nur das And're , nichts ist Reiz und Lust",Günstig hat auch keines Wesirs Blick,5.854826927185059
GPT3,524,Doch ist der Geist in seinem ringen,Der den Geist so könnte fassen?,4.8371806144714355
GPT3,524,Zu tief gedrungen in das Land,Der so zu tiefst aus Volkesseele,5.3161163330078125
GPT3,524,Denn alles andre ist entrungen,"Der Alles, was da menschlich ist umschließt,",4.54101037979126
GPT3,524,Und nur das And're ist in seiner Hand .,"Wirst du And'res noch erküren,",6.18067741394043
