LLM,id,text
GPT2-large,380,"Weißt du , was ich noch mehr tue"
GPT2-large,380,ich bin in die Welt gegangen eben
GPT2-large,380,ich weil ich nicht klein genug bin .
GPT2-large,380,"Weißt du , was ich noch vor Zeiten"
GPT2-large,380,einmal einem Toten so schlecht
GPT2-large,380,Er Er suche Du Sie für mich
GPT2-large,380,das war wohl nicht klar genug dir .
GPT2-large,380,"Weißt du selber , wie das wohl tut ?"
GPT2-large,380,"Wer nicht weiß , wie Liebe tut sein"
GPT2-large,380,der soll zu den Toten sie tun .
GPT2-large,381,"Wer das Laster hat , den ehret , Qual ist doch schön !"
GPT2-large,381,Sie sind also durch Natur und Kunst verdorben so
GPT2-large,381,Wie das eben überall im deutschen Volk der Fall ist .
GPT2-large,381,"O , Du alter , großer Held und großer Dichter du ,"
GPT2-large,382,Und dieses ist das höchste wesen
GPT2-large,382,Das unsre Sinne allzu selig weiht
GPT2-large,382,"Dies fühlet , wer des höchsten Strebens"
GPT2-large,382,Den höchsten Wunsch in seine Brust gelegt
GPT2-large,382,Es heißt nach oben will ich ! ich selber
GPT2-large,382,Es heißt nach oben In tiefer Liebe stehn
GPT2-large,382,Es heute heißt nach oben sich heben !
GPT2-large,382,Und dies zu tun sei uns ein Tagbefehl
GPT2-large,382,Und sei ein Morgengruß der Ewigkeit
GPT2-large,382,"Aus dumpfer Nacht , aus lange dumpfer Qual !"
GPT2-large,383,"Der Tod , das ist mein eigner name"
GPT2-large,383,"Und alle Dinge , alle Räume"
GPT2-large,383,Sind leer von meinem festen allein
GPT2-large,383,"Was hilfts ? Sich in den Staub zu heulen ,"
GPT2-large,383,"Erbleichend beten , daß man lachet"
GPT2-large,383,"Was hilfts ? Es ist ein menschlich Lachen ,"
GPT2-large,383,"Denn weiter kam der Dichter , immer"
GPT2-large,383,"Und so erzählt er , daß ihn einer"
GPT2-large,383,Verläßt mit düstern festen heute
GPT2-large,383,"Und heute wars , ihr lieben Leute ,"
GPT2-large,384,Alles nach der eignen Art sein
GPT2-large,384,Nah und fern und fern und nah sein
GPT2-large,384,Zum Erstaunen bin ich noch jetzt .
GPT2-large,384,Nah und fern und fern und nah bin
GPT2-large,384,"Ich , der Geist der alles schafft hat"
GPT2-large,384,"Bin , bin aller Formen zu fein"
GPT2-large,384,"Meine Sprache ist das Wort nicht ,"
GPT2-large,384,Ist die Form nicht Form mein Geist sein
GPT2-large,384,Nah und fern und fern und nah sein .
GPT2-large,384,"Nah und fern und fern und nah sein ,"
GPT2-large,385,Und also sprach zu mir der tote
GPT2-large,385,Und ich empfinde plötzlich tief gerührt
GPT2-large,385,Daß ich die höchste Lebensposse
GPT2-large,385,Der ersten Schöpfung war die Poesie .
GPT2-large,385,Erloschen ist im ewigen dunkel
GPT2-large,385,Die deutsche Poesie ! Das Sein ist ewig
GPT2-large,385,"Die Sonne , die den Tag erleuchtet ,"
GPT2-large,385,Ist sie nicht stets in steter Wonne da ?
GPT2-large,385,Ob sich ihr Antlitz von der Wolke
GPT2-large,385,"Bis ins Die Eiche blüht , das Ölblatt wächst ,"
GPT2-large,386,Nicht konnte ihm der Gott in seinen hallen
GPT2-large,386,Den selber wir als Gott bezeichnet wollen
GPT2-large,386,"Der eine Auserwählte nur von vielen ,"
GPT2-large,386,"Die unter seines Hammers Schlägen fielen ,"
GPT2-large,386,"Und dennoch kamen , mußten hier gefallen"
GPT2-large,386,"Nicht konnt er auch , als Gott ein Werk gegeben"
GPT2-large,386,Des Schöpfers Schluß und Zweck zugleich enthüllen ;
GPT2-large,386,Der mußte sehn mit Augen sich begaben
GPT2-large,386,"Des Daseins tiefen Abglanz anzuschauen ,"
GPT2-large,386,Und seines eignen Wesens heilge Quellen
GPT2-large,387,Er hat die Kerze angezündet
GPT2-large,387,"Er hat die Kerze angezündet ,"
GPT2-large,387,War es nicht einmal Sie soll sagen
GPT2-large,387,"Auf einen Der Tote , dessen Augen"
GPT2-large,387,Am dritten lichten Tag geschlossen
GPT2-large,387,Ich hab die Augen zugeschlossen
GPT2-large,387,"Ach , nun ist mir ein Traum gestorben"
GPT2-large,387,"Ach , lieber Herr , ich seh Sie sterben ,"
GPT2-large,387,Sie hat die Kerze angezündet
GPT2-large,388,"Wer dies erkannt , der lebt auf heute"
GPT2-large,388,"Der hat das Reich , die wahre treue"
GPT2-large,388,Das Vaterland auf seiner Seite .
GPT2-large,388,Des Herzens Drang und Sehnsucht ruht
GPT2-large,388,"Nicht in dem Wahn , die Nacht gegeben"
GPT2-large,388,Dem Tag die Fackel mit der treue
GPT2-large,388,"Wer dies erkannt , der lebt auf Erden ;"
GPT2-large,388,Er kennt das Vaterland und liebt
GPT2-large,388,"Die Frauen , so es ihm geboren"
GPT2-large,388,Und weiht der Liebe dieses Herz .
GPT2-large,389,"Wie eine Muse schenkst du mir die Zeit ,"
GPT2-large,389,Wie eine Muse schenkst du mir die Zeit
GPT2-large,389,"Die Zeit , die unsre Wünsche still vereint"
GPT2-large,389,"Und stilles Glück von unserm Herzen trennt ,"
GPT2-large,389,Wie eine Muse schenkst du mir die Zeit
GPT2-large,389,"Die Zeit , die unsre Wünsche still vereint"
GPT2-large,389,"Den Blick , der alles still für uns vereint"
GPT2-large,389,Und stilles Glück von unserm Herzen trennt
GPT2-large,389,"Der Blick , der alles still für uns vereint"
GPT2-large,390,Sie hat sich heimlich lassen einsam
GPT2-large,390,Es kann und wird ihr nichts gehören
GPT2-large,390,"Sie ist zugleich mit ihr verloren ,"
GPT2-large,390,"Der Welt ist es , die sie verlassen ."
GPT2-large,390,Die Seele aber kann sie nicht sterben
GPT2-large,390,"Wir wissen ja , sie ward gefunden"
GPT2-large,390,Und sie wird zu uns immer finden .
GPT2-large,390,"Der Dichter will sein , wie ein Engel ,"
GPT2-large,390,Ein Engel in des Himmels Helle
GPT2,391,An ein ländlich schönes Dorf er
GPT2,391,An ein ländlich schönes Dorf sich
GPT2,391,"Dort an einem Bach , im waldes"
GPT2,391,"Wald , an einem stillen ufer mit"
GPT2,391,"Hängend , wie ein kleines Kind zu"
GPT2,391,Obs wie eines Menschen Weib ist .
GPT2,391,Wer die alten Eichen prangt nicht
GPT2,391,"Wer ein Lied zu singen hätte ,"
GPT2-large,392,"Zu tiefst im Menschen , daß sein Antlitz sich nicht"
GPT2-large,392,Von seiner innern Schönheit scheiden möchte ?
GPT2-large,392,"Ein Lächeln , von dem oft in blassen tagen"
GPT2-large,392,Der Schein in blassen Zügen in den Augen
GPT2-large,392,"Der Greise liegt , der in der Seele liegen"
GPT2-large,392,"Von sich versteckt , die ihm in Träumen lachen !"
GPT2-large,392,"Ein Lächeln ist die Macht , die über die bahnen"
GPT2-large,392,"Der Menschen , selbst der Seelen , die in Aeonen"
GPT2-large,392,"Nicht weiterreichen , als des Himmels hallen"
GPT2-large,392,"Ein Lächeln ja , ein Lächeln ist sie allein ,"
GPT2-large,392,"Des Mannes Blick , denn nur von ihm getragen"
GPT2-large,392,Im Leben eines Menschen ist zugegen
GPT2-large,392,"Die Macht , die über die Zeit und über jahrtausend"
GPT2-large,392,"Der Ahnen , die gesammt in ganzen Schaaren ,"
GPT2-large,392,An unsern Schultern hangen mit dem gleichen
GPT2-large,393,"Sag es freundlich , mach es aber fein"
GPT2-large,393,vielleicht dann wird niemand mehr mein .
GPT2-large,393,Ist man erst ein alter idiot
GPT2-large,393,dann bist du ein junger idiot mehr !
GPT2-large,393,Sag es immer wieder freundlich .
GPT3,394,Das warum ist doch die Frage nur
GPT3,394,Sie zerreißt uns wie ein rätsel
GPT3,394,Wollen wir das Rätsel lösen nun
GPT3,394,Wagen wir den Schritt gemeinsam .
GPT3,394,Alles hat in diesem Wirrwarr sich
GPT3,394,Eingebunden fest und lebend
GPT3,394,Nichts der Zufall mag es nur sich
GPT3,394,Trennen los vom Eingebundnen .
GPT3,394,Aus dem Nichts ins Sein ist nicht
GPT3,394,Als ein großes Wunder ist dann
GPT3,394,Alles wirkt und ist nicht echt
GPT3,394,Nur die Einheit ist das Eine
GPT3,394,Alles was ist Eins in uns selbst
GPT3,394,Bleibt in seiner Einheit ewig fort
GPT3,394,Nur durch Trennung kommt das neue lied
GPT2_top_p,395,bewegt auf dieser ganzen wegen
GPT2_top_p,395,Ich hatte es geheim gefunden
GPT2_top_p,395,Ein Rätsel blieb er mit dem Ringen
GPT2_top_p,395,Und träumte noch von einem Wunder .
GPT2_top_p,395,"Kann denn das Kind , das einmal wüßte ,"
GPT2_top_p,395,sich einmal nur durch nichts im Klaren ?
GPT2_top_p,395,in alten Blättern wiedergewebt
GPT2_top_p,395,"Die Nacht durchbrach das dunkle Dunkel ,"
GPT2-large,396,Doch kann nicht deine zarte unschuld
GPT2-large,396,Ich ahn es mit des Erkers Kraft
GPT2-large,396,"Den hohen Widerschein ertragen ,"
GPT2-large,396,"Der , wenn dich meine Kraft in Ruh"
GPT2-large,396,"Übertraf , dich plötzlich tief verwundet"
GPT2-large,396,"Wenn meine Liebe , die dich sucht"
GPT2-large,396,"Doch deine alte Liebe findet ,"
GPT2-large,396,Aus Notwehr deine Seele zehrt !
GPT2-large,396,"Kann ich dein süßes Wesen lieben ,"
GPT2-large,396,"Wenn ich der Wonnen Macht erstrebt ,"
GPT2-large,397,"Nähe findend , find ich dich hier"
GPT2-large,397,"Klein , doch groß , und nah und fern zu"
GPT2-large,397,"Allem , was im weiten Feld der"
GPT2-large,397,Höhern Welt sich regt und neue lebt .
GPT2-large,397,Nah und fern und fern und nah sein
GPT2-large,397,"Klein und groß , und nah und eigen"
GPT2-large,397,O ein Wesen ganz und allein
GPT2-large,397,"Dankt dem andern stets durch Zeichen ,"
GPT2-large,397,Stille danken kann ich dir nur .
GPT2-large,397,"Drücke dir die Hand und denke ,"
GPT3,398,Das fragen täglich wir uns selber
GPT3,398,Woraus besteht die ganze Welt
GPT3,398,Doch finden wir kein wirklich schnelles
GPT3,398,Und doch ist alles ganz gefühlt
GPT3,398,Das Leben ist ein ewiges warten
GPT3,398,"Wir wissen nur , dass es vorbei"
GPT3,398,Und wenn wir eines wissen würden
GPT3,398,"Wir fragen uns , woher es kam"
GPT3,398,Und wenn wir eines wissen müssen
GPT3,398,"Wir fragen uns , was ist der Sinn"
GPT3,398,Ob er aus Liebe oder aus Hassen
GPT3,398,Wir kennen uns nicht selber hin
GPT3,398,Doch hoffen wir auf eine morgen
GPT3,398,Und warten auf den neuen Tag
GPT3,398,"Denn alles , was wir wirklich brauchen"
GPT2-large,399,"Ein Knabe , der empfing die freuden"
GPT2-large,399,Von einem schönen jungen mütter
GPT2-large,399,". Ein Knabe , der empfing die süßen"
GPT2-large,399,der Ihr der Seele ewigen Frieden
GPT2-large,399,zu einem hohen Ziel getragen
GPT2-large,399,das liebe Kind von Herzen lachen
GPT2-large,399,gelernt und doch im Grabe liegen ?
GPT2-large,399,und das ist Ihre erste Sense ?
GPT2-large,399,Und das ist Ihre erste Knute ?
GPT2-large,400,Wo man dem Geist die Stirne krönte
GPT2-large,400,Und jetzt nach dreiundsiebzig Jahren
GPT2-large,400,Wenn selber ich zu früh entfleucht
GPT2-large,400,"Mein Stern hat sich dem fernen Süden ,"
GPT2-large,400,Und ich dem schönen Traum entfleucht
GPT2-large,400,Mein Stern hat sich dem fernen Norden
GPT2-large,400,"Gefügt zu einer großen Erde ,"
GPT2-large,400,Wenn selber ich zu früh entfleucht
GPT2-large,400,Mein Stern hat sich dem fernsten Osten
GPT2-large,401,Und so ist es ! Und ich verachte nur
GPT2-large,401,"Die diese Welt , die dich , o Sonne , schuf"
GPT2-large,401,Du strahlst mit ihrem Licht und deiner Pracht
GPT2-large,401,"Wie sie verehre auch sie ! du , mein Licht ,"
GPT2-large,401,"Ich scheide Neige mich zu ihrer Brust ,"
GPT2-large,401,Und du ? Was willst du wissen von der Zeit ?
GPT2-large,401,Die einst durch mich der Sonne Gunst erfuhr
GPT2-large,401,"Wenn sie mir einst , zu Nacht , im Dunkel droht ,"
GPT2-large,401,sie das ist allein sie die mich beglückt
GPT2-large,401,Und so ist es Ich liebe sie mit Lust
GPT2-large,402,Es fliegt der Mond vom blauen flecken
GPT2-large,402,"Die Falter fliegen , nur die Fliegen"
GPT2-large,402,Ist ihres Himmels reine welle
GPT2-large,402,Nicht ihrer blonden Locken Fülle
GPT2-large,402,Nicht ihrer zarten Wangen helle
GPT2-large,402,Nicht ihrer blauen Augen Fülle
GPT2-large,402,Sie schönheit hat mich längst getragen
GPT2-large,402,"Bin ich ein alter hirnger Geier ,"
GPT2-large,402,Ein alter wiener Drachenmeister !
GPT2-large,403,"Begreifst du nun , wie solches Loos entsteht"
GPT2-large,403,Und wie der Mensch es fort und fort verbreitet
GPT2-large,403,"Begreifst du nun , wie unser Loos entsteht ,"
GPT2-large,403,Und wie der Mensch es fort und fort verbreitet ?
GPT2-large,403,"Begreifst du nun wie wir , wie Thoren , sey"
GPT2-large,403,"Was sie mit uns , mit dir , mit dir besingen"
GPT2-large,403,Begreifst du nun wie unser Singen sei
GPT2-large,403,Und wie die Weise die wir für dich singen .
GPT2-large,403,"Das ist ein ganzes Leben voll Gesang ,"
GPT2-large,403,Ein Leben voll Ein ganzes Leben voller
GPT2-large,404,"Da sprachest du , daß deiner Hoffnung gipfel"
GPT2-large,404,Entfallen sei und deiner Hoffnung Schimmer !
GPT2-large,404,Und bitter ward der Schmerz in deiner stelle
GPT2-large,404,Der Anblick deiner Leiche in der Stille
GPT2-large,404,Des Herbstes an Cicade schweigsam wohnen
GPT2-large,404,Entfernt von dir und ferne von des Todes
GPT2-large,404,Und da wir standen an des Meeres flagge
GPT2-large,404,Wir wußten doch wie viel sind dessen Tage !
GPT2-large,404,Und unsre Lippen starrten wie zwei male
GPT2-large,404,Und unsre Augen sprachen lautlos bange
GPT2-large,405,Vom Sein erhalte dir beglückter
GPT2-large,405,Zum reinen Ganzen strebe kühn hinauf !
GPT2-large,405,Und wenn du unter tausend orten
GPT2-large,405,ein einzig sieh ! es leuchtet dir von oben
GPT2-large,405,Das Eine ins Geweb der landschaft
GPT2-large,405,"Es waltet ewig ! es wirkt zugleich und schafft ,"
GPT2-large,405,Das Ewge regt sich fort in dauer
GPT2-large,405,Am reinen Sein erhalte dich Natur !
GPT2-large,405,Der reinen Sonne ihre brücke
GPT2-large,405,"Mit Liebe zu sich kehren sie zurücke ,"
GPT2-large,406,Auf ! aus dem stillen Reich der welten
GPT2-large,406,Und in die weite Welt gesetzt
GPT2-large,406,Dem frühen Morgenrot entgegen !
GPT2-large,406,"Der Lerche Lied ist es , das jetzt"
GPT2-large,406,Durch alle Wälder widerhallet
GPT2-large,406,Und in den höchsten Lüften kreist
GPT2-large,406,Dir sei der höchste Preis verliehen
GPT2-large,406,Von aller Gotteswelt zumal .
GPT2-large,406,Denn als der Engel aus der Wolke
GPT2-large,406,"Herabgestiegen , hatt er einen"
GPT2-large,407,"Mit einem Wort gesagt , sie ist erfunden"
GPT2-large,407,Sie geht uns langsam alle an die ohren
GPT2-large,407,"In euern Lehren glaubt ihr euch verloren ,"
GPT2-large,407,Das ist ein alter Spruch den ich gefunden
GPT2-large,407,Bei ächten echten deutschen Philosophen
GPT2-large,407,Die halten gar nicht viel von diesen ideen
GPT2-large,407,Es sei ein alter wiener Spruch von nöten
GPT2-large,407,Um sich an euern eignen Wert zu halten .
GPT2-large,407,Was aber soll eurer rede Sinn bedeuten ?
GPT2-large,407,Wir sollen uns an euren Wert erbauen
GPT3,408,Zu Nichts zerfallen kann das alter
GPT3,408,weil dieses laut Gebet in allen
GPT3,408,Sein eigen ist und soll in allem
GPT3,408,"Zu nichts verfällt das , was in allen"
GPT3,408,Sein eigen ist und soll in allem
GPT3,408,"Zu nichts verfällen , was in allen"
GPT3,408,Sein eigen ist und soll in allem
GPT3,408,Zu nichts verfällen was in allen
GPT3,408,Zu nichts zerfallen kann das alles
GPT3,408,Das Ewige regt sich fort in allen
GPT2-large,409,Da wandtest du den Ring von anfang
GPT2-large,409,Und sieh ! er hält den schönsten Ring
GPT2-large,409,Für dich und mich in seiner kammer
GPT2-large,409,"Es war im Frühschein schon am Abend ,"
GPT2-large,409,"Das Fest begann , und schon im saale"
GPT2-large,409,Erschien ich vor der Holden Hof
GPT2-large,409,Ein Jüngling in den besten kerzen
GPT2-large,409,"Als seine Liebe sie entdeckt ,"
GPT2-large,409,Und wie er sinnend so betrachtet
GPT2-large,409,In seinen Augen glänzte Glück .
GPT3,410,Ist es der Wille eines mannes
GPT3,410,Ist es das Spiel der dunklen spiele
GPT3,410,Ist es das Streben nach Erkenntnis ?
GPT3,410,Ist es der Wunsch nach Glück und Liebe ?
GPT3,410,"All dies mag sein , doch bleibt die richtung"
GPT3,410,Was ist der Sinn des ganzen himmels
GPT3,410,Ist es die Angst vorm Tod und Sterben ?
GPT3,410,Ist es das Ziel der schönheit ewigkeit
GPT3,410,"All dies mag sein , doch bleibt die schönheit"
GPT3,410,Die Frage bleibt indes die wahrheit
GPT3,410,Was ist der Sinn des ganzen himmels
GPT3,410,Wenn nur nichts ist als stille Schönheit
GPT3,410,"All dies muss sein , doch bleibt die liebe"
GPT3,410,Der Sinn des Ganzen ist die Liebe
GPT3,410,Der Sinn des Ganzen ist die Liebe
GPT2-large,411,"Der Mensch von seiner Art , von seiner selber"
GPT2-large,411,"Als Krone seines Daseins , ganz gefangen"
GPT2-large,411,"Und nun sein Dasein trostlos sich beweget ,"
GPT2-large,411,Die Seele sich in Schmerz und Pein verfangen .
GPT2-large,411,In ihrem tiefsten Wesensgrunde mißlang
GPT2-large,411,In ihrem tiefsten Wesensgrunde führte
GPT2-large,411,"Was sie mit Sehnsucht angefacht im Traume ,"
GPT2-large,411,In ihrer tiefsten Wesensgrunde wehrte
GPT2-large,411,Die Macht des Schicksals ihr in jeder Wendung ;
GPT2-large,411,Was sie des Lebens höchste Frucht und Blüte
GPT2-large,412,Mach es wie ein großer bruder
GPT2-large,412,"mach es wie ein rechter idiot nur ,"
GPT2-large,412,du hast nichts erreicht mehr da
GPT2-large,412,Maches wie ein großer Bruder sein .
GPT2-large,412,Mach es wie ein weiser Mann er
GPT2-large,412,wird sich auch sein Herz verzehren hier
GPT2-large,412,mach es wie ein rechter Mann so
GPT2-large,412,nichts erreicht nichts nichts ist das
GPT2-large,412,was den großen Menschen tötet
GPT2-large,412,mach es weiter so ich glaube gar
GPT3,413,Doch wie erwachet aus dem auge
GPT3,413,Wenn sich vor dir die Schatten senken
GPT3,413,Und deiner Seele tiefe Tage
GPT3,413,"In ihrer Trauer niedersinken ,"
GPT3,413,"Das Wesen , welches dich geschaffen"
GPT3,413,Vorbei an allen Welten leuchten
GPT3,413,Und immer wieder neu erschaffen
GPT3,413,Was nur im Traume wir erblickten
GPT3,413,Bis dato in des Ewigen Armen
GPT3,413,War eines Tages auch geworden
GPT2-large,414,Ich war ein Sprosser aus dem hause
GPT2-large,414,"Der Stern , vor dem der Edle endet"
GPT2-large,414,Da er mich traf ist er ein Riese .
GPT2-large,414,Er sah mich an den Ästen lehnen
GPT2-large,414,Und sah mich an am Auge lange
GPT2-large,414,Ich kann nicht mehr Ich werde bleiben
GPT2-large,414,"Du bist mein Wille in dem Maße ,"
GPT2-large,414,Das Du aus meinem gibst und meines
GPT2-large,414,Ich will es in die Weiten tragen
GPT2-large,414,Und aus der Erde soll ein Acheron
GPT2-large,415,Kein Wesen kann zu nichts erwachsen
GPT2-large,415,Du selber sollst ein Blümchen auf der Flur
GPT2-large,415,Ein Stern am Himmel oder ein Schimmer
GPT2-large,415,"Am Wasser sein , ein Hauch an Duft , das ist"
GPT2-large,415,Nicht Selbstzweck das ist bloß gestaltung
GPT2-large,415,"Der Wille ist ein Knabe , aber klug schon"
GPT2-large,415,Soll sich des Lebens Frucht entfalten .
GPT2-large,415,"Der Wille ist ein Kind was will und kann ,"
GPT2-large,415,Die Frucht der Willens ist die reine
GPT2-large,415,Was ist sie minder als ein Blümlein oben
GPT2-large,415,"Und so im Kleinen , wie im Groben"
GPT2-large,415,Erwählend sein Das ist kein Traum und Schein .
GPT2-large,415,Ein reines Blümlein ist die reine
GPT2-large,415,Der Wille ist der Engel hinterm Herd
GPT2-large,415,Und so ist er nicht lange bei mir
GPT2-large,416,Ein leerer Schwall von kleinsten worten
GPT2-large,416,Was bin ich selbst ? Ein Kind der hölle
