,author,text,endings,rhyme_scheme_tts,rhyme_prob
540,GPT3_goethe_davinci_3_04.txt,"['ein tag voll sehnsucht und leid', 'der traum den ich träume ist so weit', 'doch meine seele schreit nach freiheit', 'denn sie will nicht mehr allein sein', 'ich bin gefangen in gedanken und worte', 'die mich immer wieder zurückbringen an diesen ort', 'meine tränen fließen unaufhaltsam fort', 'doch die sehnsucht bleibt bestehen', 'es gibt keinen ausweg aus dem meer der einsamkeit', 'ich fühle mich verloren und ohne hoffnung hier', 'doch tief in mir drinn steht noch ein funke glauben', 'dass alles gut wird irgendwann eines tages']","['leid', 'weit', 'freiheit', 'sein', 'worte', 'ort', 'fort', 'bestehen', 'einsamkeit', 'hier', 'glauben', 'tages']","['a', 'a', 'b', 'c', 'd', 'e', 'e', 'f', 'b', 'g', 'f', 'h']",0.6666666666666666
541,GPT3_goethe_davinci_3_04.txt,"['blick ich auf die welt so weit', 'erfüllt mich eine tiefe sehnsucht', 'was ist das für ein geheimnis', 'das uns verbindet und erfreut', 'es sind die gefühle in uns drin', 'die jeden tag neu beleben', 'sie machen unser leben schön', 'und wirken wie ein zaubertrank', 'doch manchmal kann es auch geschehn', 'die seele leidet und trauert', 'dann helfen freundschaft und vertraun', 'so finden wir den weg zurück ins glück']","['weit', 'sehnsucht', 'geheimnis', 'erfreut', 'drin', 'beleben', 'schön', 'zaubertrank', 'geschehn', 'trauert', 'vertraun', 'glück']","['a', 'b', 'c', 'a', 'd', 'e', 'f', 'd', 'f', 'a', 'd', 'g']",0.5833333333333334
542,GPT3_goethe_davinci_3_04.txt,"['der frühling ist da die welt erwacht', 'die sonne scheint und lächelt nachts', 'es sind die tage der freude und des glücks', 'wo wir uns an den blumen erfreuen', 'der vogel singt sein lied so schön', 'wie es nur ein könig kann', 'das gras duftet frisch in der luft', 'und die bäume blühen im winde weht', 'die natur hat ihr fest gefeiert', 'es ist zeit für uns zu tanzen und zu lachen', 'der frühling bringt uns neue hoffnungen', 'und das leben beginnt von vorn']","['erwacht', 'nachts', 'glücks', 'erfreuen', 'schön', 'kann', 'luft', 'weht', 'gefeiert', 'lachen', 'hoffnungen', 'vorn']","['a', 'a', 'b', 'c', 'd', 'e', 'f', 'a', 'g', 'c', 'c', 'h']",0.6666666666666666
543,GPT3_goethe_davinci_3_04.txt,"['ein tag im frühling die sonne scheint hell', 'der himmel ist blau und der wind weht sacht', 'es duftet nach blumen und gras so fein', 'als wär es ein traum inmitten des seins', 'die vögel zwitschern so fröhlich im baum', 'sie singen ihr lied ohne sorgen und kummer', 'die welt erwacht aus dem winterschlaf schon bald', 'und jeder freut sich über den neuen tag bald', 'so viel schönheit liegt hier in der natur verborgen', 'doch manche sehen es leider nicht mehr anerkannt', 'es ist uns gegeben als geschenk auf erden', 'lasst uns diese freude gemeinsam teilend erleben']","['hell', 'sacht', 'fein', 'seins', 'baum', 'kummer', 'bald', 'bald', 'verborgen', 'anerkannt', 'erden', 'erleben']","['a', 'b', 'c', 'c', 'd', 'e', 'f', 'f', 'g', 'h', 'g', 'g']",0.6666666666666666
544,GPT3_goethe_davinci_3_04.txt,"['der herbstwind weht', 'die blätter fallen herab', 'es ist ein trauriger tag', 'wo die natur erwacht', 'doch auch in der dunkelheit', 'gibt es noch hoffnung und licht', 'das wird uns stets begleiten', 'auf unserem weg ins glück', 'so können wir den mut bewahren', 'und uns nie von furcht übermannen lassen', 'denn jeder tag bringet neuem leben kraft', 'so sollten wir das beste draus machen']","['weht', 'herab', 'tag', 'erwacht', 'dunkelheit', 'licht', 'begleiten', 'glück', 'bewahren', 'lassen', 'kraft', 'machen']","['a', 'b', 'c', 'a', 'd', 'a', 'e', 'f', 'e', 'e', 'c', 'e']",0.5
545,GPT3_goethe_davinci_3_04.txt,"['der tag ist aufgegangen', 'die sonne scheint hell und klar', 'die vögel zwitschern schon lange', 'es ist ein wunderschöner tag', 'es weht ein sanfter wind', 'er trägt die wärme herbei', 'er bringt uns freude und glück', 'das sieht man an jedem ort', 'wir gehen hinaus ins feld', 'um alles neu zu entdecken', 'und wenn der abend naht so bald', 'dann sehnen wir uns nach dem glück der nacht']","['aufgegangen', 'klar', 'lange', 'tag', 'wind', 'herbei', 'glück', 'ort', 'feld', 'entdecken', 'bald', 'nacht']","['a', 'b', 'c', 'b', 'd', 'e', 'f', 'g', 'h', 'a', 'h', 'i']",0.75
546,GPT3_goethe_davinci_3_04.txt,"['ich bin ein teil der welt', 'das heißt ich fühle jeden schmerz', 'meine seele ist voller gefühl', 'doch meine augen sind stets tränenblind', 'der wind weht mir seinen segen zu', 'er bringt mich in die ferne hinaus', 'die sonne lacht und die vögel singen', 'ein tag wie dieser ist so schön', 'es gibt nur eins was bleibet bestehen', 'der traum von glück und freiheit', 'die hoffnung auf bessere zeiten', 'sie machte mein herz leicht wie seide', 'so gehe ich durchs leben mit mut und zuversicht', 'ich will es niemals bereun', 'denn alles hat seine bedeutung', 'auch jeder schatten birgt licht in sich']","['welt', 'schmerz', 'gefühl', 'tränenblind', 'zu', 'hinaus', 'singen', 'schön', 'bestehen', 'freiheit', 'zeiten', 'seide', 'zuversicht', 'bereun', 'bedeutung', 'sich']","['a', 'b', 'c', 'd', 'e', 'b', 'f', 'd', 'f', 'a', 'f', 'g', 'h', 'd', 'i', 'h']",0.5625
547,GPT3_goethe_davinci_3_04.txt,"['der frühling kommt die blumen blühn', 'die bäume grünen in dem licht', 'das gras erwacht und neu entflammt', 'es wird ein schöner tag heut nacht', 'der himmel ist so weit und hell', 'er lässt uns hoffen auf das beste', 'und alles was uns hier umgibt', 'es macht den tag so wunderbar', 'die sonne scheint auf jeden stein', 'es ist ein geschenk des lebens', 'der wind bewegt sich sanft im kreis', 'er trägt die worte der liebe mit sich herum']","['blühn', 'licht', 'entflammt', 'nacht', 'hell', 'beste', 'umgibt', 'wunderbar', 'stein', 'lebens', 'kreis', 'herum']","['a', 'b', 'c', 'b', 'd', 'e', 'f', 'g', 'h', 'd', 'd', 'i']",0.75
548,GPT3_goethe_davinci_3_04.txt,"['der frühling kommt die nacht verweht', 'die sonne lächelt auf das land', 'es wird ein tag voller freude sein', 'ein tag der liebe und des glücks', 'es ist eine zeit der erneuerung', 'von neuanfang und hoffnung', 'lass uns den frühling feiern heut', 'es ist die schönste aller jahreszeiten', 'das gras erwacht zu neuem leben', 'die bäume blühen in voller pracht', 'der himmel strahlt in sattem blau und jeder vogel singt sein lied von glaube an das gute im menschenherzen']","['verweht', 'land', 'sein', 'glücks', 'erneuerung', 'hoffnung', 'heut', 'jahreszeiten', 'leben', 'pracht', 'menschenherzen']","['a', 'b', 'c', 'd', 'e', 'e', 'f', 'g', 'g', 'a', 'g']",0.6363636363636364
549,GPT3_goethe_davinci_3_04.txt,"['der abend bricht herein', 'die sonne sinkt im westen', 'es wird schon dunkel draußen', 'die nacht ist nicht mehr fern', 'doch die dämmerung bringt licht', 'der tag verabschiedet sich', 'die sterne funkeln hell und glitzert', 'ein traum der ewigkeit erblickst du hier', 'ein neuer tag beginnt bald schon wieder', 'und eine neue reise geht an uns vorbei', 'doch das gestern lassen wir hinter uns zurück', 'und machen platz für neues in unserem leben']","['herein', 'westen', 'draußen', 'fern', 'licht', 'sich', 'glitzert', 'hier', 'wieder', 'vorbei', 'zurück', 'leben']","['a', 'b', 'b', 'a', 'c', 'c', 'd', 'e', 'e', 'a', 'f', 'b']",0.5
550,GPT3_goethe_davinci_3_04.txt,"['die nacht ist still und schön', 'es liegt ein zauber in der luft', 'der mond erhellt die szenerie', 'das licht erfüllt mein herz mit freude', 'ich stehe hier und lausche dem wind', 'der durch die bäume weht so sanft', 'die sterne leuchten hell am himmel', 'und alles scheint in frieden zu sein', 'doch wenn man näher hinsieht genauer betrachtet', 'erkennt man auch den schmerz im herzen des menschen', 'die sehnsucht nach liebe und geborgenheit', 'doch oft muss sich jeder alleine verstecken', 'so viel leid gibts auf dieser welt', 'es ist unser aller pflicht es zu lindern', 'denn jeder hat das recht glücklich zu sein', 'egal woher du kommst oder was du bist']","['schön', 'luft', 'szenerie', 'freude', 'wind', 'sanft', 'himmel', 'sein', 'betrachtet', 'menschen', 'geborgenheit', 'verstecken', 'welt', 'lindern', 'sein', 'bist']","['a', 'b', 'c', 'c', 'd', 'b', 'c', 'e', 'f', 'g', 'd', 'g', 'd', 'c', 'e', 'h']",0.5
551,GPT3_goethe_davinci_3_04.txt,"['der herbst ist gekommen', 'die blätter sind bunt und schön', 'das laub fällt herab', 'der wind weht es fort', 'die sonne scheint hell durch die wipfel der bäume', 'das licht erhellte den tag in seinem glanz', 'die natur verwandelt sich immer wieder neu', 'es ist ein anblick voller pracht und schönheit', 'doch bald kommen die kälte und der frost des winters heran', 'dann wird alles still und stumm sein hier draußen', 'doch auch dann noch bleibet uns die erinnerung an diese zeit des wandels', 'der herbst hat uns einst bezaubert mit seiner farbenpracht']","['gekommen', 'schön', 'herab', 'fort', 'bäume', 'glanz', 'neu', 'schönheit', 'heran', 'draußen', 'wandels', 'farbenpracht']","['a', 'b', 'c', 'd', 'e', 'c', 'f', 'g', 'c', 'a', 'c', 'g']",0.5833333333333334
552,GPT3_goethe_davinci_3_04.txt,"['ich bin ein teil der natur', 'die sich immer wieder erneuert', 'sie ist meine heimat und mein ort', 'wo ich mich jeden tag neu bewehrt', 'die wälder und die flüsse rauschen', 'das gras in windes weise braust', 'es ist das leben auf dem lande', 'dass mich so sehr begeistert', 'der himmel weit über mir erstrahlt', 'die sonne lacht vom blauen firmament', 'der mond schwebend am horizont', 'ewigkeit in unsrer zeit']","['natur', 'erneuert', 'ort', 'bewehrt', 'rauschen', 'braust', 'lande', 'begeistert', 'erstrahlt', 'firmament', 'horizont', 'zeit']","['a', 'b', 'b', 'b', 'c', 'd', 'e', 'b', 'f', 'g', 'g', 'f']",0.5833333333333334
553,GPT3_goethe_davinci_3_04.txt,"['verlorene liebe', 'einst war sie mein doch jetzt ist sie fort', 'meine verlorene liebe', 'ihr lachen und ihre stimme so schön', 'sind nun nur noch erinnerungen', 'ihr gesicht und ihre augen so hell', 'werden mir niemals wieder gesell', 'denn die zeit hat uns getrennt in zwei teil', 'und mein herz fühlte den schmerz viel zu real', 'doch der kummer lässt mich nicht los', 'und die sehnsucht bleibt ungebrochen groß', 'meine gedanken können es kaum begreif n', 'sie ist weg meine verlorene lieb']","['liebe', 'fort', 'liebe', 'schön', 'erinnerungen', 'hell', 'gesell', 'teil', 'real', 'los', 'groß', 'n', 'lieb']","['a', 'b', 'a', 'c', 'c', 'd', 'd', 'd', 'e', 'f', 'f', 'c', 'g']",0.5384615384615384
554,GPT3_goethe_davinci_3_04.txt,"['der tag ist vorüber die nacht erwacht', 'die sterne leuchten hell und klar', 'die welt ist still und in der ferne schlägt ein uhr', 'ein gefühl von frieden liegt in der luft', 'es wird zeit zu ruhen zu träumen und sich zur ruhe zu begeben', 'doch meine gedanken wandern weit hinaus ins unbekannte', 'wie auf unsichtbaren fäden durch den himmel gespannt', 'und meine seele fühlt sich frei wie niemals sonst im leben', 'das lied des windes singt mir ein lied vom glauben an das schöne', 'es erinnert mich an all die dinge die es lohnt im leben festzuhalten', 'freundschaft und liebe was würde unser leben ohne sie sein']","['erwacht', 'klar', 'uhr', 'luft', 'begeben', 'unbekannte', 'gespannt', 'leben', 'schöne', 'festzuhalten', 'sein']","['a', 'b', 'c', 'd', 'e', 'f', 'f', 'e', 'f', 'e', 'g']",0.6363636363636364
555,GPT3_goethe_davinci_3_04.txt,"['so schön so wunderbar', 'ist das leben auf der welt', 'es ist ein geschenk und mehr', 'dass uns gott gab ohne zweifel', 'die schönheit der natur erfreut uns tag für tag', 'die freude des lachens bringt uns nur glück', 'denn jeder moment ist kostbar und selten', 'erinnere dich an die liebe in deinem herzen']","['wunderbar', 'welt', 'mehr', 'zweifel', 'tag', 'glück', 'selten', 'herzen']","['a', 'b', 'c', 'b', 'd', 'e', 'f', 'f']",0.75
556,GPT3_goethe_davinci_3_04.txt,"['verzweifelt schreitet ich durch die nacht', 'die dunkelheit ist mein ständ ger begleiter', 'ich bin allein und fühle mich so matt', 'meine seele trägt viel kummer und leid', 'doch auf einmal sehe ich einen lichtstrahl', 'der mir hoffnung bringt in dieser dunklen zeit', 'er erhellt den weg und gibt mir kraft zum wandern', 'mit mut im herzen geh ich weiter fort', 'es wird tag am horizont des himmelszeltes', 'der neue morgen löschte meine not', 'die sonne strahlt hell auf mich herab vom firmament', 'die welt ist schön sie hat es gut gemeint']","['nacht', 'begleiter', 'matt', 'leid', 'lichtstrahl', 'zeit', 'wandern', 'fort', 'himmelszeltes', 'not', 'firmament', 'gemeint']","['a', 'b', 'c', 'd', 'e', 'd', 'b', 'f', 'b', 'g', 'c', 'c']",0.5833333333333334
557,GPT3_goethe_davinci_3_04.txt,"['verwehte zeiten alte träume', 'ein hauch von sehnsucht in der luft', 'erinnerungen an die vergangenheit', 'die mich nie mehr loslass n wird', 'gefühl und gedanke sind eins geword n', 'meine seele schreit vor schmerz', 'doch was auch kommt und geht im leben', 'ich bin stets hier zu find n']","['träume', 'luft', 'vergangenheit', 'wird', 'n', 'schmerz', 'leben', 'n']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'e']",0.875
558,GPT3_goethe_davinci_3_04.txt,"['zwei seelen wohnen ach in meiner brust', 'die eine will sich von der andern trennen', 'die eine hält in lieben banden fest', 'die andre will die freiheit küren', 'in diesem kampf ist mein verstand oft schwach', 'doch weiß nicht welche es denn sein mag', 'das eine ist des glückes stets ermattet pfad', 'das andere lockt ins ungemach', 'ein wunsch zieht hin zu neuen ufern fort und fliegt', 'erspar mir doch den zwiespalt und den streit dann wird mein herz vor freude jubeln laut und die beiden seelen vereint sich heiter leise']","['brust', 'trennen', 'fest', 'küren', 'schwach', 'mag', 'pfad', 'ungemach', 'fliegt', 'leise']","['a', 'b', 'a', 'b', 'c', 'd', 'e', 'c', 'f', 'g']",0.7
559,GPT3_goethe_davinci_3_04.txt,"['das leben ist ein fluss der niemals ruht', 'es schlängelt sich dahin und macht uns mut', 'doch manchmal kommen zeiten voller sorg und not', 'die uns zu boden drücken wie eine große last', 'doch auch in solchen moment müssen wir vertraun', 'dass die sonne bald wieder scheint am himmelsbaun', 'der weg des lebens ist oft steil und schwer', 'und es gibt tage an den man verzweifeln mag', 'doch immer sollten wir unser bestes geb n', 'um glücklich zu sein brauchenw ir kraft und sinn', 'so geh mit mut durchs tal der tränen hindurch', 'dein ziel liegt vor dir du musst es nur erreichen', 'dann folge dem licht des glaubens weiterhin', 'damit du am ende auf erfolg hoffst gewinn']","['ruht', 'mut', 'not', 'last', 'vertraun', 'himmelsbaun', 'schwer', 'mag', 'n', 'sinn', 'hindurch', 'erreichen', 'weiterhin', 'gewinn']","['a', 'a', 'a', 'b', 'c', 'c', 'd', 'e', 'f', 'f', 'g', 'h', 'f', 'f']",0.5714285714285714
560,GPT3_goethe_davinci_3_04.txt,"['der frühling ist da die sonne scheint hell', 'das gras erwacht und blüht wie ein zauberzauber', 'die vögel zwitschern fröhlich im winde so schnell', 'es ist eine freude für uns alle zu schauen', 'die blumen leuchten in allen farben des regenbogens', 'ihr duft erfüllt die luft mit leichtigkeit und glanz', 'ein jeder tag bringt neue wunder hervorgebracht', 'gottes schönheit liegt überall in seinem land', 'der frühling macht uns froh und lässt uns lachen', 'die natur zeiget ihr gesicht voller pracht', 'der himmel strahlt mit bunten farben auf der erde matt', 'es gibt keinen ort an dem man nicht freude findet']","['hell', 'zauberzauber', 'schnell', 'schauen', 'regenbogens', 'glanz', 'hervorgebracht', 'land', 'lachen', 'pracht', 'matt', 'findet']","['a', 'b', 'a', 'c', 'd', 'e', 'f', 'e', 'c', 'f', 'g', 'h']",0.6666666666666666
561,GPT3_goethe_davinci_3_04.txt,"['der mond der schöne mond', 'erhebt sich am himmel hoch', 'er leuchtet hell und klar', 'ganz ohne ein wort zu sprechen', 'sein licht erhellt die nacht', 'das ist seine große macht', 'es strahlt auf uns herab', 'und jeder mag es haben', 'es bringt uns freude und glück', 'und alle lieben es so sehr', 'doch manchmal wird es dunkel hier', 'die wolken machen alles trüb', 'doch bald kommen sie vorbei', 'und dann scheint der mond wieder neu']","['mond', 'hoch', 'klar', 'sprechen', 'nacht', 'macht', 'herab', 'haben', 'glück', 'sehr', 'hier', 'trüb', 'vorbei', 'neu']","['a', 'b', 'c', 'd', 'e', 'e', 'f', 'd', 'g', 'h', 'h', 'i', 'j', 'k']",0.7857142857142857
562,GPT3_goethe_davinci_3_04.txt,"['der frühling ist da die sonne scheint hell', 'die welt erwacht und alles wird neu', 'es blühen die blumen und es singen die vögel', 'die natur erfreut uns mit ihrem reiz', 'das gras ist so grün und der himmel so blau', 'wir fühlen uns frei in dieser schönen zeit', 'doch was auch immer kommen mag an glanz oder grau', 'eines bleibt beständig der frühling hat sein ziel']","['hell', 'neu', 'vögel', 'reiz', 'blau', 'zeit', 'grau', 'ziel']","['a', 'b', 'c', 'd', 'e', 'd', 'e', 'c']",0.625
563,GPT3_goethe_davinci_3_04.txt,"['der frühling ist da die welt erwacht', 'die bäume sind grün und die blumen blühn', 'das leben kommt in jedes herz', 'denn der frühling hat uns befreit von schmerz', 'die sonne scheint hell auf das land', 'die vögel singen fröhlich ihr lied', 'es ist eine zeit des neubeginns', 'ein tag für freude und glauben an uns selbst beginnt']","['erwacht', 'blühn', 'herz', 'schmerz', 'land', 'lied', 'neubeginns', 'beginnt']","['a', 'b', 'c', 'c', 'd', 'e', 'f', 'f']",0.75
564,GPT3_goethe_davinci_3_04.txt,"['der tag ist schon so weit gekommen', 'in seiner pracht und seinem glanz', 'es hat uns alles gegeben', 'was wir durch den tag erfahren kann', 'doch was noch bleibt zu sagen', 'dass es ein geschenk für uns war', 'von der sonne bis zum abendlicht', 'ein wunder in jeder art', 'die nacht brachte die stille herbei', 'und ließ die seele ruhn', 'die sterne funkelten hell am himmelzelt', 'und leuchteten wie nie zuvor', 'so viel schönheit auf einmal hier', 'es lässt mich staunend steh n', 'doch obwohl der tag nun endet hier', 'bleib n erinnerungen besteh n']","['gekommen', 'glanz', 'gegeben', 'kann', 'sagen', 'war', 'abendlicht', 'art', 'herbei', 'ruhn', 'himmelzelt', 'zuvor', 'hier', 'n', 'hier', 'n']","['a', 'b', 'a', 'b', 'a', 'c', 'd', 'c', 'e', 'f', 'g', 'h', 'i', 'j', 'i', 'j']",0.625
